,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
3097,0.0,0.0,1.0,0,0.5,100,1
3098,0.0,0.0,1.0,0,0.5,100,1
3099,0.0,0.0,1.0,0,0.5,100,1
3100,0.2,0.2,0.8,1,0.5,100,10
3101,0.2,0.2,1.0,1,0.5,100,10
3102,0.5,0.5,1.0,1,0.5,100,10
3103,0.2,0.2,1.0,1,0.5,100,10
3104,0.2,0.2,0.8,1,0.5,100,10
3105,0.2,0.2,1.0,1,0.5,100,10
3106,0.0,0.0,0.9,0,0.5,100,10
3107,0.0,0.0,0.9,0,0.5,100,10
3108,0.1,0.1,1.0,1,0.5,100,10
3109,0.1,0.1,1.0,1,0.5,100,10
3110,0.11,0.13,0.93,1,0.5,100,100
3111,0.16,0.17,0.89,1,0.5,100,100
3112,0.13,0.13,0.91,1,0.5,100,100
3113,0.12,0.12,0.95,1,0.5,100,100
3114,0.13,0.15,0.91,1,0.5,100,100
3115,0.11,0.14,0.89,1,0.5,100,100
3116,0.09,0.1,0.93,1,0.5,100,100
3117,0.15,0.16,0.96,1,0.5,100,100
3118,0.08,0.09,0.91,1,0.5,100,100
3119,0.19,0.22,0.91,1,0.5,100,100
3120,0.0,0.0,1.0,0,0.5,1000,1
3121,0.0,0.0,1.0,0,0.5,1000,1
3122,1.0,1.0,1.0,1,0.5,1000,1
3123,0.0,0.0,1.0,0,0.5,1000,1
3124,0.0,0.0,0.0,0,0.5,1000,1
3125,0.0,0.0,1.0,0,0.5,1000,1
3126,0.0,0.0,1.0,0,0.5,1000,1
3127,0.0,0.0,1.0,0,0.5,1000,1
3128,0.0,0.0,1.0,0,0.5,1000,1
3129,0.0,0.0,1.0,0,0.5,1000,1
3130,0.1,0.1,0.9,1,0.5,1000,10
3131,0.1,0.1,1.0,1,0.5,1000,10
3132,0.0,0.0,1.0,0,0.5,1000,10
3133,0.1,0.1,1.0,1,0.5,1000,10
3134,0.1,0.1,0.7,1,0.5,1000,10
3135,0.1,0.1,1.0,1,0.5,1000,10
3136,0.2,0.2,1.0,1,0.5,1000,10
3137,0.2,0.3,0.9,1,0.5,1000,10
3138,0.1,0.1,0.9,1,0.5,1000,10
3139,0.1,0.1,1.0,1,0.5,1000,10
3140,0.16,0.16,0.94,1,0.5,1000,100
3141,0.11,0.12,0.92,1,0.5,1000,100
3142,0.17,0.19,0.92,1,0.5,1000,100
3143,0.13,0.13,0.97,1,0.5,1000,100
3144,0.15,0.17,0.91,1,0.5,1000,100
3145,0.14,0.15,0.96,1,0.5,1000,100
3146,0.19,0.2,0.93,1,0.5,1000,100
3147,0.15,0.15,0.98,1,0.5,1000,100
3148,0.14,0.14,0.95,1,0.5,1000,100
3149,0.22,0.22,0.98,1,0.5,1000,100
3150,0.0,0.0,1.0,0,0.5,0,1
3151,0.0,0.0,1.0,0,0.5,0,1
3152,0.0,0.0,1.0,0,0.5,0,1
3153,0.0,0.0,1.0,0,0.5,0,1
3154,0.0,0.0,1.0,0,0.5,0,1
3155,1.0,1.0,1.0,1,0.5,0,1
3156,0.0,0.0,1.0,0,0.5,0,1
3157,0.0,0.0,1.0,0,0.5,0,1
3158,0.0,0.0,1.0,0,0.5,0,1
3159,0.0,0.0,1.0,0,0.5,0,1
3160,0.2,0.2,1.0,1,0.5,0,10
3161,0.1,0.1,1.0,1,0.5,0,10
3162,0.1,0.1,1.0,1,0.5,0,10
3163,0.0,0.0,1.0,0,0.5,0,10
3164,0.1,0.1,1.0,1,0.5,0,10
3165,0.1,0.1,1.0,1,0.5,0,10
3166,0.1,0.1,1.0,1,0.5,0,10
3167,0.2,0.2,1.0,1,0.5,0,10
3168,0.2,0.2,1.0,1,0.5,0,10
3169,0.2,0.2,1.0,1,0.5,0,10
3170,0.09,0.09,1.0,1,0.5,0,100
3171,0.11,0.11,1.0,1,0.5,0,100
3172,0.12,0.12,0.99,1,0.5,0,100
3173,0.16,0.16,1.0,1,0.5,0,100
3174,0.12,0.12,1.0,1,0.5,0,100
3175,0.17,0.17,1.0,1,0.5,0,100
3176,0.1,0.1,1.0,1,0.5,0,100
3177,0.06,0.06,1.0,1,0.5,0,100
3178,0.18,0.18,1.0,1,0.5,0,100
3179,0.15,0.15,1.0,1,0.5,0,100
3180,0.0,0.0,1.0,0,0.5,1,1
3181,0.0,0.0,1.0,0,0.5,1,1
3182,0.0,0.0,1.0,0,0.5,1,1
3183,0.0,0.0,1.0,0,0.5,1,1
3184,0.0,0.0,1.0,0,0.5,1,1
3185,0.0,0.0,1.0,0,0.5,1,1
3186,1.0,1.0,1.0,1,0.5,1,1
3187,0.0,0.0,1.0,0,0.5,1,1
3188,0.0,0.0,1.0,0,0.5,1,1
3189,1.0,1.0,1.0,1,0.5,1,1
3190,0.0,0.0,1.0,0,0.5,1,10
3191,0.2,0.2,1.0,1,0.5,1,10
3192,0.3,0.3,1.0,1,0.5,1,10
3193,0.1,0.1,1.0,1,0.5,1,10
3194,0.2,0.2,1.0,1,0.5,1,10
3195,0.1,0.1,1.0,1,0.5,1,10
3196,0.0,0.0,1.0,0,0.5,1,10
3197,0.1,0.1,1.0,1,0.5,1,10
3198,0.1,0.1,1.0,1,0.5,1,10
3199,0.0,0.0,1.0,0,0.5,1,10
3200,0.05,0.05,0.99,1,0.5,1,100
3201,0.12,0.12,0.99,1,0.5,1,100
3202,0.11,0.11,1.0,1,0.5,1,100
3203,0.11,0.11,1.0,1,0.5,1,100
3204,0.11,0.11,1.0,1,0.5,1,100
3205,0.13,0.13,0.99,1,0.5,1,100
3206,0.1,0.1,0.98,1,0.5,1,100
3207,0.08,0.08,1.0,1,0.5,1,100
3208,0.06,0.06,0.99,1,0.5,1,100
3209,0.11,0.12,0.98,1,0.5,1,100
3210,0.0,0.0,1.0,0,0.5,10,1
3211,0.0,0.0,1.0,0,0.5,10,1
3212,0.0,0.0,1.0,0,0.5,10,1
3213,0.0,0.0,1.0,0,0.5,10,1
3214,0.0,0.0,1.0,0,0.5,10,1
3215,0.0,0.0,1.0,0,0.5,10,1
3216,0.0,0.0,1.0,0,0.5,10,1
3217,0.0,0.0,1.0,0,0.5,10,1
3218,0.0,0.0,1.0,0,0.5,10,1
3219,0.0,0.0,1.0,0,0.5,10,1
3220,0.0,0.0,1.0,0,0.5,10,10
3221,0.1,0.1,1.0,1,0.5,10,10
3222,0.1,0.1,1.0,1,0.5,10,10
3223,0.1,0.1,1.0,1,0.5,10,10
3224,0.2,0.2,1.0,1,0.5,10,10
3225,0.4,0.4,1.0,1,0.5,10,10
3226,0.1,0.1,1.0,1,0.5,10,10
3227,0.0,0.0,0.9,0,0.5,10,10
3228,0.1,0.1,1.0,1,0.5,10,10
3229,0.1,0.1,1.0,1,0.5,10,10
3230,0.14,0.14,0.97,1,0.5,10,100
3231,0.11,0.12,0.95,1,0.5,10,100
3232,0.14,0.14,0.97,1,0.5,10,100
3233,0.1,0.11,0.98,1,0.5,10,100
3234,0.14,0.14,0.92,1,0.5,10,100
3235,0.11,0.11,0.96,1,0.5,10,100
3236,0.14,0.16,0.94,1,0.5,10,100
3237,0.13,0.13,0.98,1,0.5,10,100
3238,0.12,0.13,0.96,1,0.5,10,100
3239,0.1,0.1,0.96,1,0.5,10,100
3240,1.0,1.0,1.0,1,0.5,100,1
3241,0.0,0.0,1.0,0,0.5,100,1
3242,0.0,0.0,1.0,0,0.5,100,1
3243,1.0,1.0,1.0,1,0.5,100,1
3244,0.0,1.0,0.0,0,0.5,100,1
3245,0.0,0.0,1.0,0,0.5,100,1
3246,0.0,0.0,1.0,0,0.5,100,1
3247,0.0,0.0,1.0,0,0.5,100,1
3248,0.0,0.0,1.0,0,0.5,100,1
3249,0.0,1.0,0.0,0,0.5,100,1
3250,0.2,0.3,0.9,1,0.5,100,10
3251,0.2,0.2,1.0,1,0.5,100,10
3252,0.0,0.0,1.0,0,0.5,100,10
3253,0.1,0.1,0.9,1,0.5,100,10
3254,0.1,0.1,0.7,1,0.5,100,10
3255,0.1,0.2,0.8,1,0.5,100,10
3256,0.1,0.1,0.9,1,0.5,100,10
3257,0.2,0.2,1.0,1,0.5,100,10
3258,0.1,0.1,1.0,1,0.5,100,10
3259,0.1,0.1,0.9,1,0.5,100,10
3260,0.12,0.13,0.91,1,0.5,100,100
3261,0.08,0.09,0.9,1,0.5,100,100
3262,0.09,0.1,0.93,1,0.5,100,100
3263,0.11,0.11,0.99,1,0.5,100,100
3264,0.14,0.18,0.89,1,0.5,100,100
3265,0.07,0.07,0.92,1,0.5,100,100
3266,0.08,0.09,0.94,1,0.5,100,100
3267,0.11,0.12,0.97,1,0.5,100,100
3268,0.13,0.13,0.92,1,0.5,100,100
3269,0.07,0.1,0.94,1,0.5,100,100
3270,0.0,0.0,1.0,0,0.5,1000,1
3271,0.0,0.0,1.0,0,0.5,1000,1
3272,0.0,0.0,1.0,0,0.5,1000,1
3273,0.0,0.0,1.0,0,0.5,1000,1
3274,0.0,0.0,0.0,0,0.5,1000,1
3275,0.0,0.0,1.0,0,0.5,1000,1
3276,0.0,0.0,1.0,0,0.5,1000,1
3277,1.0,1.0,1.0,1,0.5,1000,1
3278,0.0,0.0,1.0,0,0.5,1000,1
3279,0.0,0.0,1.0,0,0.5,1000,1
3280,0.0,0.0,0.9,0,0.5,1000,10
3281,0.2,0.2,1.0,1,0.5,1000,10
3282,0.1,0.1,1.0,1,0.5,1000,10
3283,0.0,0.0,0.9,0,0.5,1000,10
3284,0.0,0.0,0.8,0,0.5,1000,10
3285,0.0,0.0,0.9,0,0.5,1000,10
3286,0.1,0.1,0.9,1,0.5,1000,10
3287,0.0,0.0,0.9,0,0.5,1000,10
3288,0.3,0.3,1.0,1,0.5,1000,10
3289,0.2,0.2,1.0,1,0.5,1000,10
3290,0.15,0.16,0.96,1,0.5,1000,100
3291,0.17,0.18,0.96,1,0.5,1000,100
3292,0.09,0.1,0.93,1,0.5,1000,100
3293,0.09,0.09,0.92,1,0.5,1000,100
3294,0.16,0.16,0.95,1,0.5,1000,100
3295,0.08,0.09,0.9,1,0.5,1000,100
3296,0.14,0.15,0.95,1,0.5,1000,100
3297,0.09,0.1,0.94,1,0.5,1000,100
3298,0.09,0.1,0.99,1,0.5,1000,100
3299,0.08,0.08,0.95,1,0.5,1000,100
3300,0.0,0.0,1.0,0,0.5,0,1
3301,0.0,0.0,1.0,0,0.5,0,1
3302,1.0,1.0,1.0,1,0.5,0,1
3303,0.0,0.0,1.0,0,0.5,0,1
3304,0.0,0.0,1.0,0,0.5,0,1
3305,1.0,1.0,1.0,1,0.5,0,1
3306,0.0,0.0,1.0,0,0.5,0,1
3307,0.0,0.0,1.0,0,0.5,0,1
3308,0.0,0.0,1.0,0,0.5,0,1
3309,0.0,0.0,1.0,0,0.5,0,1
3310,0.2,0.2,1.0,1,0.5,0,10
3311,0.0,0.0,1.0,0,0.5,0,10
3312,0.4,0.4,1.0,1,0.5,0,10
3313,0.1,0.1,1.0,1,0.5,0,10
3314,0.4,0.4,1.0,1,0.5,0,10
3315,0.2,0.2,1.0,1,0.5,0,10
3316,0.2,0.2,1.0,1,0.5,0,10
3317,0.3,0.3,1.0,1,0.5,0,10
3318,0.4,0.4,1.0,1,0.5,0,10
3319,0.0,0.0,1.0,0,0.5,0,10
3320,0.29,0.29,1.0,1,0.5,0,100
3321,0.19,0.19,1.0,1,0.5,0,100
3322,0.16,0.16,1.0,1,0.5,0,100
3323,0.27,0.27,1.0,1,0.5,0,100
3324,0.17,0.17,1.0,1,0.5,0,100
3325,0.19,0.19,1.0,1,0.5,0,100
3326,0.14,0.14,0.99,1,0.5,0,100
3327,0.2,0.2,1.0,1,0.5,0,100
3328,0.26,0.26,1.0,1,0.5,0,100
3329,0.2,0.2,1.0,1,0.5,0,100
3330,0.0,0.0,1.0,0,0.5,1,1
3331,0.0,0.0,1.0,0,0.5,1,1
3332,0.0,0.0,1.0,0,0.5,1,1
3333,0.0,0.0,1.0,0,0.5,1,1
3334,0.0,0.0,1.0,0,0.5,1,1
3335,1.0,1.0,1.0,1,0.5,1,1
3336,1.0,1.0,1.0,1,0.5,1,1
3337,0.0,0.0,1.0,0,0.5,1,1
3338,0.0,0.0,1.0,0,0.5,1,1
3339,0.0,0.0,1.0,0,0.5,1,1
3340,0.1,0.1,1.0,1,0.5,1,10
3341,0.1,0.1,1.0,1,0.5,1,10
3342,0.2,0.2,1.0,1,0.5,1,10
3343,0.5,0.5,1.0,1,0.5,1,10
3344,0.2,0.2,1.0,1,0.5,1,10
3345,0.2,0.2,1.0,1,0.5,1,10
3346,0.1,0.1,1.0,1,0.5,1,10
3347,0.2,0.2,1.0,1,0.5,1,10
3348,0.2,0.2,1.0,1,0.5,1,10
3349,0.2,0.2,1.0,1,0.5,1,10
3350,0.22,0.22,1.0,1,0.5,1,100
3351,0.22,0.22,1.0,1,0.5,1,100
3352,0.13,0.13,1.0,1,0.5,1,100
3353,0.16,0.16,1.0,1,0.5,1,100
3354,0.17,0.17,0.99,1,0.5,1,100
3355,0.16,0.16,0.97,1,0.5,1,100
3356,0.2,0.2,1.0,1,0.5,1,100
3357,0.29,0.29,1.0,1,0.5,1,100
3358,0.22,0.23,0.99,1,0.5,1,100
3359,0.22,0.22,1.0,1,0.5,1,100
3360,1.0,1.0,1.0,1,0.5,10,1
3361,1.0,1.0,1.0,1,0.5,10,1
3362,0.0,0.0,1.0,0,0.5,10,1
3363,0.0,0.0,1.0,0,0.5,10,1
3364,0.0,0.0,1.0,0,0.5,10,1
3365,0.0,0.0,1.0,0,0.5,10,1
3366,0.0,0.0,0.0,0,0.5,10,1
3367,0.0,0.0,1.0,0,0.5,10,1
3368,1.0,1.0,1.0,1,0.5,10,1
3369,0.0,0.0,1.0,0,0.5,10,1
3370,0.2,0.3,0.9,1,0.5,10,10
3371,0.2,0.2,1.0,1,0.5,10,10
3372,0.3,0.3,1.0,1,0.5,10,10
3373,0.1,0.1,1.0,1,0.5,10,10
3374,0.1,0.1,0.8,1,0.5,10,10
3375,0.2,0.2,1.0,1,0.5,10,10
3376,0.1,0.1,1.0,1,0.5,10,10
3377,0.0,0.0,0.9,0,0.5,10,10
3378,0.2,0.2,0.9,1,0.5,10,10
3379,0.1,0.1,1.0,1,0.5,10,10
3380,0.17,0.19,0.95,1,0.5,10,100
3381,0.18,0.19,0.96,1,0.5,10,100
3382,0.24,0.26,0.96,1,0.5,10,100
3383,0.23,0.23,0.98,1,0.5,10,100
3384,0.26,0.26,0.98,1,0.5,10,100
3385,0.18,0.18,0.96,1,0.5,10,100
3386,0.2,0.21,0.95,1,0.5,10,100
3387,0.17,0.2,0.93,1,0.5,10,100
3388,0.1,0.11,0.93,1,0.5,10,100
3389,0.16,0.18,0.95,1,0.5,10,100
3390,1.0,1.0,1.0,1,0.5,100,1
3391,0.0,0.0,1.0,0,0.5,100,1
3392,1.0,1.0,1.0,1,0.5,100,1
3393,1.0,1.0,1.0,1,0.5,100,1
3394,0.0,0.0,0.0,0,0.5,100,1
3395,0.0,0.0,1.0,0,0.5,100,1
3396,1.0,1.0,1.0,1,0.5,100,1
3397,0.0,0.0,1.0,0,0.5,100,1
3398,0.0,0.0,1.0,0,0.5,100,1
3399,1.0,1.0,1.0,1,0.5,100,1
3400,0.0,0.0,1.0,0,0.5,100,10
3401,0.2,0.2,1.0,1,0.5,100,10
3402,0.0,0.0,1.0,0,0.5,100,10
3403,0.1,0.1,0.9,1,0.5,100,10
3404,0.1,0.1,0.8,1,0.5,100,10
3405,0.0,0.0,0.8,0,0.5,100,10
3406,0.4,0.4,0.9,1,0.5,100,10
3407,0.0,0.0,0.9,0,0.5,100,10
3408,0.3,0.3,0.9,1,0.5,100,10
3409,0.2,0.2,1.0,1,0.5,100,10
3410,0.12,0.14,0.96,1,0.5,100,100
3411,0.12,0.13,0.94,1,0.5,100,100
3412,0.19,0.19,0.98,1,0.5,100,100
3413,0.18,0.18,0.94,1,0.5,100,100
3414,0.19,0.19,0.91,1,0.5,100,100
3415,0.14,0.14,0.95,1,0.5,100,100
3416,0.22,0.24,0.9,1,0.5,100,100
3417,0.13,0.16,0.88,1,0.5,100,100
3418,0.16,0.17,0.92,1,0.5,100,100
3419,0.16,0.17,0.93,1,0.5,100,100
3420,0.0,0.0,1.0,0,0.5,1000,1
3421,1.0,1.0,1.0,1,0.5,1000,1
3422,0.0,0.0,1.0,0,0.5,1000,1
3423,0.0,0.0,1.0,0,0.5,1000,1
3424,0.0,0.0,1.0,0,0.5,1000,1
3425,0.0,0.0,1.0,0,0.5,1000,1
3426,0.0,0.0,1.0,0,0.5,1000,1
3427,0.0,0.0,1.0,0,0.5,1000,1
3428,1.0,1.0,1.0,1,0.5,1000,1
3429,0.0,0.0,1.0,0,0.5,1000,1
3430,0.4,0.4,0.9,1,0.5,1000,10
3431,0.4,0.4,1.0,1,0.5,1000,10
3432,0.5,0.5,1.0,1,0.5,1000,10
3433,0.4,0.4,1.0,1,0.5,1000,10
3434,0.3,0.3,0.7,1,0.5,1000,10
3435,0.2,0.2,0.9,1,0.5,1000,10
3436,0.1,0.1,0.9,1,0.5,1000,10
3437,0.4,0.4,1.0,1,0.5,1000,10
3438,0.0,0.0,1.0,0,0.5,1000,10
3439,0.1,0.1,1.0,1,0.5,1000,10
3440,0.22,0.22,0.95,1,0.5,1000,100
3441,0.15,0.16,0.91,1,0.5,1000,100
3442,0.2,0.2,0.97,1,0.5,1000,100
3443,0.23,0.24,0.95,1,0.5,1000,100
3444,0.17,0.18,0.92,1,0.5,1000,100
3445,0.23,0.25,0.9,1,0.5,1000,100
3446,0.22,0.22,0.95,1,0.5,1000,100
3447,0.18,0.21,0.92,1,0.5,1000,100
3448,0.18,0.21,0.9,1,0.5,1000,100
3449,0.22,0.23,0.94,1,0.5,1000,100
3450,0.0,0.0,1.0,0,0.5,0,1
3451,0.0,0.0,1.0,0,0.5,0,1
3452,0.0,0.0,1.0,0,0.5,0,1
3453,0.0,0.0,1.0,0,0.5,0,1
3454,0.0,0.0,1.0,0,0.5,0,1
3455,0.0,0.0,1.0,0,0.5,0,1
3456,0.0,0.0,1.0,0,0.5,0,1
3457,0.0,0.0,1.0,0,0.5,0,1
3458,1.0,1.0,1.0,1,0.5,0,1
3459,1.0,1.0,1.0,1,0.5,0,1
3460,0.3,0.3,1.0,1,0.5,0,10
3461,0.3,0.3,1.0,1,0.5,0,10
3462,0.3,0.3,1.0,1,0.5,0,10
3463,0.3,0.3,1.0,1,0.5,0,10
3464,0.3,0.3,1.0,1,0.5,0,10
3465,0.0,0.0,1.0,0,0.5,0,10
3466,0.6,0.6,1.0,1,0.5,0,10
3467,0.2,0.2,1.0,1,0.5,0,10
3468,0.2,0.2,1.0,1,0.5,0,10
3469,0.2,0.2,1.0,1,0.5,0,10
3470,0.27,0.27,1.0,1,0.5,0,100
3471,0.3,0.3,1.0,1,0.5,0,100
3472,0.22,0.22,1.0,1,0.5,0,100
3473,0.24,0.24,1.0,1,0.5,0,100
3474,0.28,0.28,1.0,1,0.5,0,100
3475,0.28,0.28,1.0,1,0.5,0,100
3476,0.28,0.28,1.0,1,0.5,0,100
3477,0.28,0.28,1.0,1,0.5,0,100
3478,0.12,0.12,1.0,1,0.5,0,100
3479,0.26,0.26,1.0,1,0.5,0,100
3480,1.0,1.0,1.0,1,0.5,1,1
3481,0.0,0.0,1.0,0,0.5,1,1
3482,0.0,0.0,1.0,0,0.5,1,1
3483,0.0,0.0,1.0,0,0.5,1,1
3484,1.0,1.0,1.0,1,0.5,1,1
3485,0.0,0.0,1.0,0,0.5,1,1
3486,1.0,1.0,1.0,1,0.5,1,1
3487,0.0,0.0,1.0,0,0.5,1,1
3488,0.0,0.0,1.0,0,0.5,1,1
3489,0.0,0.0,1.0,0,0.5,1,1
3490,0.4,0.5,0.9,1,0.5,1,10
3491,0.2,0.2,1.0,1,0.5,1,10
3492,0.4,0.4,1.0,1,0.5,1,10
3493,0.3,0.3,1.0,1,0.5,1,10
3494,0.5,0.5,1.0,1,0.5,1,10
3495,0.5,0.5,1.0,1,0.5,1,10
3496,0.6,0.6,1.0,1,0.5,1,10
3497,0.2,0.2,1.0,1,0.5,1,10
3498,0.2,0.2,0.9,1,0.5,1,10
3499,0.5,0.5,1.0,1,0.5,1,10
3500,0.25,0.25,0.99,1,0.5,1,100
3501,0.29,0.29,1.0,1,0.5,1,100
3502,0.23,0.23,0.99,1,0.5,1,100
3503,0.25,0.25,1.0,1,0.5,1,100
3504,0.29,0.29,0.99,1,0.5,1,100
3505,0.29,0.29,0.99,1,0.5,1,100
3506,0.22,0.22,1.0,1,0.5,1,100
